file,GILS_cost,DBMEA_cost,GRASP_cost,GILS_time,DBMEA_time,GRASP_time,min_method,n,m,ratio1,ratio2,density,avg_clustering,mst_size,tsp_approx,edge_min,edge_max,edge_mean,edge_std,edge_var,edge_q25,edge_q75,between_min,between_max,between_mean,between_std,between_var,between_q25,between_q75,closeness_min,closeness_max,closeness_mean,closeness_std,closeness_var,closeness_q25,closeness_q75
bip_80_1.tsp,62192.0,62583.0,88256.0,15.343027591705322,21.046855688095093,0.1065750122070312,GILS_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.2986067000510482,79,88038.0,0.0,674.0,311.8003125,262.96267998026326,69149.37106240234,52.0,572.0,0.01282051282051282,0.08226368113848737,0.02839710697448915,0.014792235781240889,0.00021881023940782326,0.015813440991474588,0.03474610880654965,0.0028454113240167123,0.0034159207852293857,0.003176116953487483,0.000148648760836019,2.2096454098083974e-08,0.0030694530266785892,0.0033089734875041245
bip_80_2.tsp,56929.0,56605.0,84823.0,19.266876697540283,20.92752766609192,0.1071913242340087,DBMEA_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.29530053464948114,79,68362.0,0.0,672.0,306.9015625,258.6586916141783,66904.31874755859,51.0,563.0,0.01282051282051282,0.10589427884135204,0.030398967036050367,0.01715937002049066,0.0002944439795001137,0.017787293030772987,0.03877505236480889,0.00289472719944304,0.003482630929289367,0.003228643177370931,0.00016896932253716211,2.855063195866752e-08,0.0030781521370113626,0.0033718253380235325
bip_80_3.tsp,59339.0,59478.0,89240.0,20.90804600715637,19.392325162887573,0.1062812805175781,GILS_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.2970110623731616,79,71940.0,0.0,681.0,312.8003125,263.70717152250967,69541.47231240233,51.0,576.0,0.01282051282051282,0.06851103425095163,0.027071449416272708,0.01350123064377397,0.00018228322889638128,0.016290291576501206,0.03563251396484324,0.0028479757741807564,0.003410022877368671,0.0031649129930975835,0.000141032011680923,1.9890028318768e-08,0.0030511949840454364,0.0032874546421283605
bip_80_4.tsp,59882.0,57147.0,87516.0,19.94731473922729,15.88408589363098,0.1088373661041259,DBMEA_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.29406675402868043,79,81696.0,0.0,680.0,310.91625,262.59381868379444,68955.5136109375,49.0,571.0,0.01282051282051282,0.07489412222206947,0.028412021359260065,0.01522054146269961,0.00023166488241775797,0.016331057933451208,0.03525182981902481,0.0028182077625570775,0.0034131167372332153,0.003184861681640903,0.00014997502135370144,2.24925070300432e-08,0.003080132721193397,0.0032917792249217087
bip_80_5.tsp,63717.0,63904.0,96684.0,21.671342849731445,22.148194551467896,0.1088504791259765,GILS_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.29628363582185957,79,78800.0,0.0,686.0,309.9196875,258.9264859229398,67042.92511240234,52.0,567.0,0.01282051282051282,0.0905123362798845,0.028427037492689138,0.015653732724080865,0.0002450393481969601,0.015041098299474651,0.03584980303638775,0.0027560703321239184,0.0034529481183618164,0.003195246025281542,0.00015192470618090935,2.308111634815564e-08,0.00308215151182869,0.0033216308990529795
bip_80_6.tsp,60446.0,60269.0,87841.0,18.199727296829224,19.860578060150143,0.1096916198730468,DBMEA_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.2954711027479053,79,69112.0,0.0,673.0,307.6240625,259.64031535664117,67413.09335849609,50.0,564.0,0.01282051282051282,0.06626570839304535,0.02880681362986397,0.014086096594967647,0.00019841811728275914,0.016726293525468484,0.03757632970135476,0.002898763438887462,0.003465368250208361,0.0032207877717423767,0.00016025408790318866,2.5681372689682922e-08,0.0030878976982552852,0.003373366329469014
bip_80_7.tsp,56128.0,55321.0,88077.0,16.347435235977173,24.121140003204346,0.1100149154663086,DBMEA_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.29731222553322034,79,67588.0,0.0,677.0,312.12,263.0450709479271,69192.70935,52.0,573.0,0.01282051282051282,0.06909584709520826,0.028844439860674607,0.014737507053652964,0.00021719411415647088,0.01688255381833559,0.03551168249698051,0.0028223357507770356,0.003410759001813315,0.0031731571668560193,0.00015290048775439886,2.3378559155533075e-08,0.003056477744992514,0.0033098075957378593
bip_80_8.tsp,61001.0,62107.0,87664.0,18.92243814468384,19.927361965179443,0.1061079502105712,GILS_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.2930710784370046,79,80272.0,0.0,675.0,305.159375,256.5168090975899,65800.87334960938,50.0,560.0,0.01282051282051282,0.06103139396976106,0.02645057457082024,0.011322773969935194,0.000128205210374242,0.01675070302127886,0.033922810506760076,0.0028465391128886966,0.003488166725538679,0.003244576488509371,0.0001495600696229061,2.2368214425608517e-08,0.00314914375213238,0.003370813367658888
bip_80_9.tsp,60745.0,60253.0,85760.0,15.946503400802612,21.059606790542603,0.1121532917022705,DBMEA_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.29221553541926965,79,97132.0,0.0,681.0,309.38625,261.53764463445316,68401.9395609375,49.75,568.0,0.01282051282051282,0.06397805318875475,0.027330150887296338,0.012559927185452104,0.00015775177090385882,0.01687357580583551,0.035028284761246496,0.002830121086193308,0.0034291171108603176,0.0031999156359393656,0.00014504318967170318,2.103752687014166e-08,0.0030880193765704615,0.003307551285801317
bip_90_0.tsp,64001.0,63893.0,103759.0,21.90868663787841,27.29361820220948,0.1547667980194091,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2872504501444458,89,80517.0,0.0,682.0,305.7543209876543,258.5734924539783,66860.25099984759,49.0,562.0,0.011363636363636364,0.06925942645648432,0.026142178268169333,0.013097415983686345,0.00017154230544972254,0.01613075501971807,0.03366984013675298,0.0028723575923834113,0.0034866410718483115,0.003243960883078541,0.00015486273204710777,2.39824657770943e-08,0.003125241918642726,0.0033860584562400388
bip_90_1.tsp,73552.0,68291.0,115023.0,24.3185555934906,34.222315073013306,0.1520087718963623,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.29617423791112174,89,114899.0,0.0,685.0,310.35925925925926,259.57669067193234,67380.05834019204,52.0,569.0,0.011363636363636364,0.05996626244823758,0.023996672094513994,0.01109711276235438,0.00012314591166040847,0.015080502057866832,0.02950598965643871,0.0028448138085344415,0.0034504148251531365,0.0031957788200988584,0.00015703129698518923,2.4658828232850698e-08,0.003060605056974812,0.003333427516657864
bip_90_2.tsp,69708.0,69053.0,102709.0,28.42285823822021,28.15697431564331,0.1489884853363037,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2989447418925644,89,77924.0,0.0,669.0,307.94493827160494,258.22838045880803,66681.8964743789,51.0,564.0,0.011363636363636364,0.08260524698342145,0.025871570379196275,0.013596905254434636,0.0001848758324980722,0.0144264410782084,0.03182094902457319,0.002845541452185312,0.003474797954163901,0.0032207998234337486,0.00015626986378149013,2.4420270326285485e-08,0.0031015803156804345,0.003355072705296873
bip_90_3.tsp,69195.0,68152.0,104935.0,24.893150091171265,29.875141620635983,0.1522538661956787,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2897172669627656,89,79238.0,0.0,684.0,314.6664197530864,268.21158145748024,71937.45242792256,47.0,580.0,0.011363636363636364,0.07194990383759796,0.026820095312829476,0.014631845688731389,0.00021409090825884734,0.014440545640889799,0.03496032224986285,0.0028430871454127268,0.003359124363087375,0.0031500453321717235,0.00012782104095093597,1.6338218509780847e-08,0.0030762053235622137,0.003252658774364186
bip_90_4.tsp,71833.0,72160.0,109945.0,29.98422884941101,29.81880760192871,0.1517324447631836,GILS_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2955488589970854,89,83494.0,0.0,684.0,310.91407407407405,260.23690351306556,67723.24595006858,52.0,570.0,0.011363636363636364,0.06893655526306493,0.024806723694570366,0.012080478971800007,0.00014593797218810217,0.015332361996853665,0.03126860302261798,0.0028247690989303964,0.0034434728778147488,0.003188994268438529,0.00014717266070485296,2.1659792058945774e-08,0.003092156762431925,0.003308398855440234
bip_90_5.tsp,77968.0,75154.0,117890.0,28.094806432724,32.575499534606934,0.1507291793823242,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2880515052285533,89,81751.0,0.0,695.0,308.70716049382713,259.4099890003694,67293.54239317178,51.0,566.0,0.011363636363636364,0.0703284285936152,0.025979537157130344,0.012855502049802688,0.0001652639329524811,0.014720574887998246,0.03231280252816201,0.0028013849543594587,0.003454298466912478,0.0032124873867767734,0.00015269491150132192,2.331573599839653e-08,0.0031079269718953446,0.0033443570764097137
bip_90_6.tsp,75074.0,69990.0,110798.0,27.98926782608032,28.05802035331726,0.1515066623687744,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2860666971416493,89,84902.0,0.0,694.0,307.900987654321,259.7754031333579,67483.2600730986,51.0,565.0,0.011363636363636364,0.09792406422622436,0.025885961594315,0.014781653827765221,0.00021849728988388624,0.015364662093673409,0.03210692945828492,0.0028141402643394675,0.003465462191418114,0.0032229578552677293,0.00016706592612644288,2.7911023672486074e-08,0.0031294502393689077,0.003361852450831245
bip_90_7.tsp,71876.0,67970.0,112158.0,25.89706993103028,38.10286140441895,0.1536738872528076,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.29025582913402526,89,90246.0,0.0,684.0,306.89432098765434,258.0837498146021,66607.2219183661,51.0,564.0,0.011363636363636364,0.06482325020195376,0.024966751526655326,0.011934465073150961,0.00014243145658226016,0.014871020142961,0.031922476705187774,0.002825935098748968,0.0034798248357835473,0.0032308999231408,0.00014753233355303916,2.1765789443605207e-08,0.003119468710693729,0.003349737080062501
bip_90_8.tsp,67313.0,68754.0,107017.0,26.436357498168945,29.475499153137207,0.1522579193115234,GILS_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2903481127026314,89,76349.0,0.0,682.0,307.1585185185185,258.82248467933186,66989.07857558299,51.0,564.0,0.011363636363636364,0.08785507083602286,0.028080587681986,0.01588104065206719,0.00025220745219261073,0.015204949936989837,0.037099698022414467,0.002838191211174182,0.0034803691537619273,0.0032317075360485856,0.000173021623085795,2.9936482055242905e-08,0.0030941455605965067,0.0033737362961964957
bip_90_9.tsp,73484.0,70412.0,114936.0,25.00705885887146,32.34793162345886,0.1549961566925048,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2971403811390516,89,87932.0,0.0,688.0,313.09234567901234,261.73550755814546,68505.47591672001,55.0,571.0,0.011363636363636364,0.09848438654926596,0.026409218735058932,0.015598433908045188,0.00024331114038365385,0.015384530740616468,0.03267430084209301,0.002840727736993297,0.003424262244623139,0.0031685726053930774,0.00016120763230965962,2.5987900714886413e-08,0.003025590930658038,0.0033036407825868387
line_100_0.tsp,72157.0,65685.0,159765.0,37.42526912689209,58.23402905464173,0.3171417713165283,DBMEA_cost,100,5050,0.019801980198019802,50.5,1.02020202020202,0.28760968406027126,99,72133.0,0.0,997.0,360.837,258.20301630887275,66668.79763100001,139.0,554.25,0.01020408163265306,0.16660374123201727,0.05548275691908103,0.021146677188438417,0.0004471819561120217,0.04512346165158497,0.0655101651633607,0.0018946280596329398,0.0035930751642289406,0.0028562788526505195,0.0005478743685194517,3.001663236805879e-07,0.002372722278505665,0.0033714353007320286
line_100_1.tsp,67498.0,77056.0,163134.0,37.08853840827942,56.47225570678711,0.3599205017089844,GILS_cost,100,5050,0.019801980198019802,50.5,1.02020202020202,0.2729239979935317,99,104980.0,0.0,989.0,333.3048,237.24469034513712,56285.04309696,136.0,496.0,0.01020408163265306,0.10510444819870286,0.05575207754841121,0.01674198775121727,0.00028029415386190905,0.04635934818601814,0.06563485452197666,0.001997739930583582,0.004007772649987855,0.003131189217867881,0.0006818642588548359,4.6493886750365474e-07,0.002396252855434644,0.003758476984599971
line_100_2.tsp,66366.0,75346.0,204946.0,35.673335313797,66.6259069442749,0.3201873302459717,GILS_cost,100,5050,0.019801980198019802,50.5,1.02020202020202,0.27888540395241124,99,86052.0,0.0,978.0,342.882,246.103891224824,60567.125276,130.0,523.25,0.01020408163265306,0.13252899321950154,0.054733142981517026,0.0186790291071777,0.00034890612838679177,0.04571282602314336,0.06422121499940577,0.0019274950352400606,0.003771141246381228,0.003006391444936847,0.0005710370222028138,3.2608328072625696e-07,0.0025390613844058956,0.0035090207832866763
line_100_3.tsp,75136.0,70082.0,154156.0,34.572202920913696,62.3801109790802,0.3238637447357178,DBMEA_cost,100,5050,0.019801980198019802,50.5,1.02020202020202,0.26389891724768905,99,125282.0,0.0,980.0,319.0544,227.94352511234004,51958.25064064,128.75,477.0,0.01020408163265306,0.13315844466974164,0.05476495597071712,0.018515893397943385,0.00034283830832400347,0.04557733916425032,0.06293810107922689,0.0019117135905457074,0.004175805635228615,0.0032707684929426366,0.0007080573741476628,5.013452450848834e-07,0.002621440513402437,0.0039730296204726475
line_100_4.tsp,76278.0,84004.0,141924.0,28.623897552490234,67.35269784927368,0.3223280906677246,GILS_cost,100,5050,0.019801980198019802,50.5,1.02020202020202,0.287120997740196,99,96302.0,0.0,983.0,356.0944,253.85195191024235,64440.81348864,136.0,546.0,0.01020408163265306,0.12737167382800668,0.05452847823060122,0.018407913693393153,0.0003388512865434111,0.043351285358078945,0.06373558190426716,0.001974786563472433,0.0036555645816409425,0.002887220200460711,0.0005464817140069705,2.9864226374399635e-07,0.002408380800559059,0.0034317900839132445
line_100_5.tsp,81587.0,79619.0,187921.0,43.6521143913269,73.0644223690033,0.315340518951416,DBMEA_cost,100,5050,0.019801980198019802,50.5,1.02020202020202,0.28019549789300885,99,98667.0,0.0,978.0,343.7342,246.66160209963772,60841.94595036,133.0,519.0,0.01020408163265306,0.12940828189818623,0.054941358322051236,0.019663522717619997,0.00038665412566635775,0.044012112689859974,0.06233268125363968,0.001928433683308335,0.00382519995363394,0.003016801499229614,0.0006230197948761729,3.881536648075485e-07,0.0024472849514283264,0.0036118872014888758
line_100_6.tsp,68701.0,76413.0,141535.0,34.2088041305542,61.17428398132324,0.3143062591552734,GILS_cost,100,5050,0.019801980198019802,50.5,1.02020202020202,0.26800180649474237,99,126859.0,0.0,994.0,333.7266,238.06858560599716,56676.65145244,134.0,515.0,0.01020408163265306,0.19266647743890997,0.05647777960380615,0.02344614544732926,0.0005497217363373185,0.04537156781828236,0.06346746203893405,0.0019073307003178884,0.0038688498964398765,0.0030942074310501455,0.000607217570928158,3.6871317844389255e-07,0.0025237234947931763,0.003703915794805811
line_100_7.tsp,63907.0,61501.0,200539.0,51.7197539806366,56.73159003257752,0.3179430961608886,DBMEA_cost,100,5050,0.019801980198019802,50.5,1.02020202020202,0.2636462725855306,99,133067.0,0.0,989.0,323.2022,230.93314208913367,53330.11611516,125.75,482.25,0.01020408163265306,0.13290707553322365,0.055266827555151374,0.02069090660675275,0.0004281136162093646,0.043852376372254094,0.06301865879526074,0.001946787800129786,0.004081969240918649,0.0032185139819476093,0.0006693173799925405,4.4798575516007883e-07,0.0026891509020631104,0.003841978452305657
line_100_8.tsp,73443.0,84383.0,168525.0,32.34460210800171,61.66713237762451,0.3150477409362793,GILS_cost,100,5050,0.019801980198019802,50.5,1.02020202020202,0.270433692439539,99,86389.0,0.0,990.0,332.6738,237.02109145297598,56178.99779356,132.75,495.0,0.01020408163265306,0.3116051484431266,0.059562355661700005,0.03446774088461701,0.001188025161689099,0.04409457151033503,0.06553960606568364,0.001964480603234448,0.004014761344742285,0.0031289953681348996,0.0006714785704401348,4.508834705603271e-07,0.00249640822886016,0.003773369856436566
line_100_9.tsp,79690.0,77010.0,166214.0,38.70026683807373,65.97544002532959,0.3108220100402832,DBMEA_cost,100,5050,0.019801980198019802,50.5,1.02020202020202,0.27151121419124213,99,84930.0,0.0,963.0,329.5956,236.568022481146,55964.42926064,128.0,515.25,0.01020408163265306,0.1280867823984829,0.05671532152691713,0.01900925092198291,0.00036135162061490803,0.046385606857572224,0.0677429148877272,0.0020190072194803607,0.003900094547746612,0.003124257828843428,0.0005794284740652478,3.357373565575815e-07,0.002708575336030387,0.0035637828220100526
line_10_0.tsp,299.0,299.0,565.0,0.1209759712219238,0.0385510921478271,0.0010004043579101,GRASP_time,10,55,0.18181818181818182,5.5,1.2222222222222223,0.33338710158942214,9,745.0,0.0,58.0,20.42,14.988115291790361,224.64360000000005,8.0,30.0,0.125,0.5584911772162444,0.3605905646795905,0.1512313461044999,0.022870920044579038,0.25320188419789097,0.4655832545985915,0.0297029702970297,0.06040268456375839,0.046832334902036934,0.010983350161335935,0.00012063398076651811,0.038420585625554574,0.05732484076433121
line_10_1.tsp,610.0,494.0,610.0,0.0590682029724121,0.0408763885498046,0.001000165939331,DBMEA_cost,10,55,0.18181818181818182,5.5,1.2222222222222223,0.3565737349060068,9,614.0,0.0,83.0,32.0,23.467424230196208,550.72,10.0,46.0,0.125,0.5379243887581584,0.3280312142319447,0.13552934520452126,0.018368203411566288,0.2460577830974069,0.4386408071333211,0.02102803738317757,0.037815126050420166,0.029376623143065515,0.006091756106811756,3.7109492464878325e-05,0.02395256387350366,0.035272058823529406
line_10_2.tsp,414.0,414.0,516.0,0.1067302227020263,0.0402765274047851,0.0010004043579101,GRASP_time,10,55,0.18181818181818182,5.5,1.2222222222222223,0.30704646815572073,9,880.0,0.0,84.0,27.28,21.80370610699016,475.40160000000003,11.0,40.0,0.125,0.5216584034487919,0.32438051556833214,0.13113124854973202,0.01719540434621159,0.23685192477222794,0.43011560441153207,0.016981132075471698,0.045454545454545456,0.03586676256693125,0.00864092442647044,7.46655749439735e-05,0.030107526881720432,0.04227799227799228
